,0,1
11761,bgt,banget
11762,ma,sama
11763,cocokkkk,cocok
11764,kk,kakak
11765,lbih,lebih
11766,ma,sama
11767,dri,dari
11768,it,itu
11769,bgt,banget
11770,sm,sama
11771,aja,saja
11772,yaolohh,ya allah
11773,aee,saja
11774,lahhh,lah
11775,naggung,menanggung
11776,battt,banget
11777,aja,saja
11778,ka,kak
11779,lohh,loh
11780,bangat,banget
11781,am,sama
11782,klo,kalo
11783,am,sama
11784,tah,teh
11785,kyk,kayak
11786,ade,adek
11787,luthuna,lucunya
11788,gt,begitu
11789,ga,enggak
11790,ttg,tentang
11791,kek,kayak
11792,ngakak,mengakak
11793,liat,lihat
11794,nyaa,nya
11795,gakuat,enggak kuat
11796,gini,begini
11797,dmn,dimana
11798,nahan,menahan
11799,sie,sih
11800,astagaaa,astaga
11801,nahan,menahan
11802,dgr,dengar
11803,ngakak,mengakak
11804,klo,kalo
11805,nahan,menahan
11806,ntar,entar
11807,jg,juga
11808,bsa,bisa
11809,trnyata,ternyata
11810,yg,yang
11811,suaraynyaa,suaranya
11812,gak,enggak
11813,duanyaa,duanya
11814,km,kamu
11815,anjayyyy,anjay
11816,ngakak,mengakak
11817,gitu,begitu
11818,bgt,banget
11819,bgt,banget
11820,ntar,entar
11821,denger,dengar
11822,gw,gue
11823,gabisa,enggak bisa
11824,sampe,sampai
11825,denger,dengar
11826,pengen,pengin
11827,udh,sudah
11828,gw,gue
11829,abis,habis
11830,lagiii,lagi
11831,coeggg,coeg
11832,yg,yang
11833,kyk,kayak
11834,ancur,hancur
11835,koplak,kocak
11836,uaaasssiiiik,asik
11837,boss,bos
11838,bsk,besok
11839,bgtu,begitu
11840,ihhh,ih
11841,gemes,gemas
11842,dehh,deh
11843,jd,jadi
11844,pengen,pengin
11845,nyubit,mencubit
11846,y,ya
11847,ehh,eh
11848,nyubit,mencubit
11849,dede,adek
11850,y,ya
11851,gw,gue
11852,jg,juga
11853,gemez,gemas
11854,ka,kak
11855,dede,adek
11856,dmn,dimana
11857,mksh,terima kasih
11858,nyaa,nya
11859,jdi,jadi
11860,pgen,pengin
11861,tium,cium
11862,gemeeezzzz,gemas
11863,d,di
11864,ppa,papa
11865,jugaa,juga
11866,haduh,aduh
11867,nda,indak
11868,q,ku
11869,sm,sama
11870,papahhhnya,papahnya
11871,gini,begini
11872,ga,enggak
11873,duuuhh,duh
11874,ato,atau
11875,yaaa,ya
11876,ginting,ganteng
11877,bingiiittzz,banget
11878,iiihh,ih
11879,yah,ya
11880,njir,anjir
11881,dedeknya,adeknya
11882,pengen,pengin
11883,hadeeuh,aduh
11884,geneeee,begini
11885,yooow,ya
11886,gemezz,gemas
11887,yaaaa,ya
11888,jd,jadi
11889,pengen,pengin
11890,nyaaa,nya
11891,yg,yang
11892,scr,secara
11893,hub,hubungi
11894,bnget,banget
11895,y,ya
11896,bgni,begini
11897,gayax,gayanya
11898,gemes,gemas
11899,yg,yang
11900,infpyunnnn,ampun
11901,bangeeeet,banget
11902,lucuuuu,lucu
11903,paraaah,parah
11904,papiii,papi
11905,kamunyaa,kamunya
11906,ngambek,mengambek
11907,gtuu,begitu
11908,pengen,pengin
11909,ngets,banget
11910,ni,ini
11911,lgu,lagu
11912,ap,apa
11913,sm,sama
11914,sm,sama
11915,mba,mbak
11916,donk,dong
11917,haduuuh,aduh
11918,kapaan,kapan
11919,yaah,ya
11920,kesampean,kesampaian
11921,nginjek,menginjak
11922,putihnyaa,putihnya
11923,rasain,merasai
11924,ituuuu,itu
11925,omaaaaaaakk,oma
11926,pengen,pengin
11927,loncattt,loncat
11928,dmn,dimana
11929,pengen,pengin
11930,ituu,itu
11931,yg,yang
11932,prnh,pernah
11933,didatengin,didatangi
11934,abg,abang
11935,kmariiin,kemarin
11936,looh,loh
11937,kaan,kan
11938,kaak,kak
11939,ayoklaa,ayolah
11940,kapaan,kapan
11941,yng,yang
11942,kmren,kemarin
11943,ga,enggak
11944,ga,enggak
11945,jelasssss,jelas
11946,km,kamu
11947,kaliiin,kalian
11948,bg,bang
11949,sama2,sama-sama
11950,bg,bang
11951,uda,sudah
11952,ny,nya
11953,sama2,sama-sama
11954,dmana,dimana
11955,tu,itu
11956,bg,bang
11957,ujunggg,ujung
11958,dlu,dulu
11959,yukk,yuk
11960,yukk,yuk
11961,deket,dekat
11962,deket,dekat
11963,laaaah,lah
11964,aja,saja
11965,kaakaaaa,kakak
11966,td,tadi
11967,nnton,menonton
11968,srruu,seru
11969,ka,kak
11970,kannn,kan
11971,ga,enggak
11972,jmpaaaa,jumpa
11973,yukkk,yuk
11974,haii,hai
11975,kek,kayak
11976,tp,tapi
11977,kitaa,kita
11978,naek,naik
11979,kek,kayak
11980,tu,itu
11981,yah,ya
11982,pgen,pengin
11983,ndak,indak
11984,sukaaaa,suka
11985,syukaaakkk,suka
11986,dengeeriin,dengarkan
11987,sukaa,suka
11988,njir,anjir
11989,yakaliiiii,yakali
11990,bgt,banget
11991,kek,kayak
11992,kmu,kamu
11993,emang,memang
11994,klo,kalo
11995,ntar,entar
11996,dateng,datang
11997,kerennnn,keren
11998,aduhhh,aduh
11999,tohh,toh
12000,ngerti,mengerti
12001,atuhh,atuh
12002,pengen,pengin
12003,bener,benar
12004,gak,enggak
12005,ngertii,mengerti
12006,d,di
12007,nyanyiin,nyanyikan
12008,gara2,gara-gara
12009,dgr,dengar
12010,nyanyiin,menyanyi
12011,jd,jadi
12012,bgt,banget
12013,jg,juga
12014,ama,sama
12015,inii,ini
12016,apalgi,apalagi
12017,klo,kalo
12018,yg,yang
12019,nyanyiin,menyanyi
12020,bgt,banget
12021,akuh,aku
12022,yg,yang
12023,gak,enggak
12024,senengg,senang
12025,bgtt,banget
12026,sm,sama
12027,jd,jadi
12028,ga,enggak
12029,cocokk,cocok
12030,ny,nya
12031,mesrany,mesranya
12032,knp,kenapa
12033,ny,nya
12034,baget,banget
12035,ma,sama
12036,ndak,indak
12037,ngak,enggak
12038,cocokkk,cocok
12039,aja,saja
12040,jendes,janda
12041,ngggk,enggak
12042,coccokk,cocok
12043,mantapp,mantap
12044,yaaa,ya
12045,liat,lihat
12046,aja,saja
12047,ga,enggak
12048,ga,enggak
12049,sm,sama
12050,udah,sudah
12051,ngatain,mengatai
12052,ga,enggak
12053,tp,tapi
12054,kasian,kasihan
12055,mba,mbak
12056,iiihhhhh,ih
12057,msa,masa
12058,ska,suka
12059,sma,sama
12060,jendesss,janda
12061,yg,yang
12062,smpe,sampai
12063,klepek2,klepek-klepek
12064,gak,enggak
12065,bngtttt,banget
12066,kek,kayak
12067,ponakn,ponakan
12068,sma,sama
12069,tantee,tante
12070,ad,ada
12071,yg,yang
12072,gadiss,gadis
12073,tpy,tapi
12074,jnda,janda
12075,bngy,banget
12076,sihh,sih
12077,bujngn,bujangan
12078,ngp,mengapa
12079,mw,mau
12080,sm,sama
12081,yaa,ya
12082,dlam,dalam
12083,smua,semua
12084,diluarann,diluaran
12085,yg,yang
12086,trbaik,terbaik
12087,hri,hari
12088,qt,kita
12089,padetan,padatan
12090,"gara""",gara-gara
12091,pake,pakai
12092,rekomendasiin,rekomendasikan
12093,makasih,terima kasih
12094,aja,saja
12095,udah,sudah
12096,yg,yang
12097,msh,masih
12098,sm,sama
12099,jgn,jangan
12100,bawa2,bawa-bawa
12101,knp,kenapa
12102,yg,yang
12103,dapetin,mendapatkan
12104,udh,sudah
12105,bnyak,banyak
12106,ko,kok
12107,nyobain,mencoba
12108,ngerti,mengerti
12109,pcaran,pacaran
12110,gajelas,enggak jelas
12111,kya,kaya
12112,sma,sama
12113,kalii,kali
12114,aja,saja
12115,gak,enggak
12116,gak,enggak
12117,ngomong,mengomong
12118,bgt,banget
12119,gak,enggak
12120,bgt,banget
12121,yg,yang
12122,emang,memang
12123,ny,nya
12124,klian,kalian
12125,mreka,mereka
12126,klian,kalian
12127,jd,jadi
12128,trus,terus
12129,trus,terus
12130,klian,kalian
12131,klian,kalian
12132,pcaran,pacaran
12133,dgn,dengan
12134,or,orang
12135,yg,yang
12136,tdak,tidak
12137,prcuma,percuma
12138,klian,kalian
12139,koment,komentar
12140,dpt,dapat
12141,gak,enggak
12142,emng,memang
12143,ny,nya
12144,klian,kalian
12145,coment,komentar
12146,dpt,dapat
12147,dr,dari
12148,sma,sama
12149,"nenek""",nenek-nenek
12150,bgt,banget
12151,ihh,ih
12152,ga,enggak
12153,mbk,mbak
12154,mbaaa,mbak
12155,aja,saja
12156,langgengggg,langgeng
12157,tp,tapi
12158,tp,tapi
12159,gak,enggak
12160,g,enggak
12161,sekaliiiii,sekali
12162,baper,bawa perasaan
12163,gak,enggak
12164,emang,memang
12165,tp,tapi
12166,serem,seram
12167,jg,juga
12168,tp,tapi
12169,yg,yang
12170,ngomong,mengomong
12171,aja,saja
12172,gak,enggak
12173,mikirin,memikirkan
12174,"kata""",kata-kata
12175,anehhh,aneh
12176,udah,sudah
12177,digituin,dibegitukan
12178,yaa,ya
12179,ngomong,mengomong
12180,bkn,bukan
12181,d,di
12182,mreka,mereka
12183,hayal,khayal
12184,yg,yang
12185,ga,enggak
12186,emg,memang
12187,ga,enggak
12188,boong,bohong
12189,beneran,benaran
12190,inget,ingat
12191,bedua,berdua
12192,inget,ingat
12193,ama,sama
12194,cocokk,cocok
12195,liat,lihat
12196,lgi,lagi
12197,gitu,begitu
12198,yaah,ya
12199,ga,enggak
12200,aja,saja
12201,bapeerr,bawa perasaan
12202,nyaa,nya
12203,liat,lihat
12204,lagu2,lagu-lagu
12205,mbk,mbak
12206,keinget,teringat
12207,wihhh,wih
12208,kerenn,keren
12209,merekak,mereka
12210,aja,saja
12211,udah,sudah
12212,mrk,mereka
12213,kek,kayak
12214,yg,yang
12215,lucuuu,lucu
12216,kreeenn,keren
12217,abisss,habis
12218,bnget,banget
12219,kaka,kakak
12220,lucuuu,lucu
12221,kerennnnn,keren
12222,kocaaaakkk,kocak
12223,abiiiss,habis
12224,nyadar,menyadar
12225,pass,pas
12226,lahh,lah
12227,personill,personil
12228,lengkapp,lengkap
12229,ampuuun,ampun
12230,ngakak,mengakak
12231,bangett,banget
12232,kk,kakak
12233,iiihhhh,ih
12234,kyk,kayak
12235,gini,begini
12236,gokil,gila
12237,flim.a,filmnya
12238,trusan.a,terusannya
12239,kcantikan,kecantikan
12240,dh,dah
12241,pkai,pakai
12242,tdung,tudung
12243,wktu,waktu
12244,blm,belum
12245,pake,pakai
12246,smg,semoga
12247,bgt,banget
12248,nonton,menonton
12249,bgt,banget
12250,yg,yang
12251,slalu,selalu
12252,gangguin,mengganggu
12253,tp,tapi
12254,slalu,selalu
12255,pgn,pengin
12256,nonton,menonton
12257,gk,enggak
12258,y,ya
12259,yg,yang
12260,d,di
12261,dri,dari
12262,lgi,lagi
12263,da,ada
12264,gak,enggak
12265,pake,pakai
12266,bgt,banget
12267,yg,yang
12268,gak,enggak
12269,pake,pakai
12270,mbk,mbak
12271,lgkah2,langkah-langkah
12272,skrg,sekarang
12273,tu,itu
12274,gmana,bagaimana
12275,mbk,mbak
12276,taw,tau
12277,kta,kita
12278,cntiiikkk,cantik
12279,udah,sudah
12280,gak,enggak
12281,pengen,pengin
12282,nonton,menonton
12283,liat,lihat
12284,yg,yang
12285,tegaar,tegar
12286,nihhh,nih
12287,smpe,sampai
12288,sktlrang,sekarang
12289,msih,masih
12290,bget,banget
12291,kangeeeennnnn,kangen
12292,slalu,selalu
12293,nangiss,menangis
12294,klo,kalo
12295,nonton,menonton
12296,kaa,kak
12297,sjk,sejak
12298,sya,saya
12299,tambh,tambah
12300,yg,yang
12301,nangiis,menangis
12302,teruss,terus
12303,maen,main
12304,bgt,banget
12305,cantikkkkkkkk,cantik
12306,nyaaaaaaaaa,nya
12307,kaa,kak
12308,sbgai,sebagai
12309,bundaa,bunda
12310,gueee,gue
12311,duuhhhhh,duh
12312,kangeenn,kangen
12313,sm,sama
12314,kyk,kayak
12315,gaada,enggak ada
12316,kerjaan,pekerjaan
12317,yg,yang
12318,ngucapin,mengucapkan
12319,yg,yang
12320,bgt,banget
12321,bkn,bukan
12322,klo,kalo
12323,gk,enggak
12324,kmu,kamu
12325,klo,kalo
12326,kmu,kamu
12327,yaaa,ya
12328,malsudnya,maksudnya
12329,kyak,kayak
12330,lluuccuu,lucu
12331,siappa,siapa
12332,martabakk,martabak
12333,tuhh,tuh
12334,tuhh,tuh
12335,akuu,aku
12336,jgn,jangan
12337,bgt,banget
12338,skali2,sekali-kali
12339,yg,yang
12340,kueren2,keren-keren
12341,gini,begini
12342,jgn,jangan
12343,abgnya,abangnya
12344,bgt,banget
12345,muke,muka
12346,gk,enggak
12347,nii,ini
12348,bangettt,banget
12349,kek,kayak
12350,gini,begini
12351,gile,gila
12352,inget,ingat
12353,ngomong,mengomong
12354,yg,yang
12355,jd,jadi
12356,dapet,dapat
12357,warkop,warung kopi
12358,nggak,enggak
12359,hayuu,hayo
12360,kenapaa,kenapa
12361,ilang2an,hilang-hilangan
12362,gitu,begitu
12363,liat,lihat
12364,aja,saja
12365,ayooook,ayo
12366,astagaaaaaaaa,astaga
12367,bener2,benar-benar
12368,nonton,menonton
12369,inihhh,ini
12370,bgt,banget
12371,ama,sama
12372,klw,kalau
12373,oom,om
12374,g,enggak
12375,ak,aku
12376,kek,kayak
12377,mansetan,bermanset
12378,cmn,cuman
12379,keliatan,kelihatan
12380,bgt,banget
12381,yg,yang
12382,meranin,memerankan
12383,cadasss,cadas
12384,kereeeeennn,keren
12385,"temen""",teman-teman
12386,tp,tapi
12387,telefisi,televisi
12388,yg,yang
12389,jd,jadi
12390,tu,itu
12391,jd,jadi
12392,kgak,kagak
12393,nikmatin,menikmati
12394,nonton,menonton
12395,mantappp,mantap
12396,mbahh,mbah
12397,lbh,lebih
12398,dr,dari
12399,udah,sudah
12400,unyuu,unyu
12401,giitu,begitu
12402,lucuuuuu,lucu
12403,ngilang,menghilang
12404,mtanya,matanya
12405,ga,enggak
12406,kliatan,kelihatan
12407,cpit,sipit
12408,bgt,banget
12409,dee,dek
12410,gak,enggak
12411,brp,berapa
12412,iyaa,iya
12413,bgt,banget
12414,sumvahh,sumpah
12415,bnyak,banyak
12416,bnyak,banyak
12417,cewe,cewek
12418,ngantri,mengantri
12419,engga,enggak
12420,tamvann,tampan
12421,gils,gila
12422,udah,sudah
12423,bgt,banget
12424,yah,ya
12425,km,kamu
12426,yap,ya
12427,bgt,banget
12428,ko,kok
12429,gantengg,ganteng
12430,si,sih
12431,ngakak,mengakak
12432,guaaaaaaa,gua
12433,kerennn,keren
12434,ngakak,mengakak
12435,tuuu,itu
12436,capa,sapa
12437,ngakakkk,mengakak
12438,bgt,banget
12439,liaat,lihat
12440,gantweng,ganteng
12441,ngakak,mengakak
12442,anjjjjjjjj,anjing
12443,bgttt,banget
12444,bgt,banget
12445,tp,tapi
12446,lohhhh,loh
12447,gakwad,enggak kuat
12448,yg,yang
12449,ngakak,mengakak
12450,gw,gue
12451,pengen,pengin
12452,yg,yang
12453,bngt,banget
12454,bs,bisa
12455,seru2,seru-seru
12456,ga,enggak
12457,ngakak,mengakak
12458,iniii,ini
12459,favoriteeee,favorit
12460,bat,banget
12461,udah,sudah
12462,liat,lihat
12463,lg,lagi
12464,adaa,ada
12465,bat,banget
12466,yak,ya
12467,makasih,terima kasih
12468,q,ku
12469,smp,sampai
12470,nangis,menangis
12471,dinyanyiin,dinyanyikan
12472,donk,dong
12473,yg,yang
12474,seruu,seru
12475,nyengir,menyengir
12476,temennya,temannya
12477,bnr,benar
12478,kgn,kangen
12479,smg,semoga
12480,klk,kelak
12481,klian,kalian
12482,brjdh,berjodoh
12483,akhrt,akhirat
12484,kangennnnn,kangen
12485,bgtt,banget
12486,sma,sama
12487,yg,yang
12488,kyk,kayak
12489,gini,begini
12490,kngen,kangen
12491,aja,saja
12492,kangennnn,kangen
12493,kaka,kakak
12494,kngenn,kangen
12495,kangeenn,kangen
12496,kanggen,kangen
12497,sampe,sampai
12498,kangennn,kangen
12499,kangennnnnnn,kangen
12500,udah,sudah
12501,ysh,ya
12502,sm,sama
12503,sypa,siapa
12504,yg,yang
12505,belain,membela
12506,kmu,kamu
12507,kmu,kamu
12508,"bner""",benar-benar
12509,aj,saja
12510,kangeen,kangen
12511,yg,yang
12512,kmi,kami
12513,klo,kalo
12514,mreka,mereka
12515,aminn,amin
12516,orang2,orang-orang
12517,aminn,amin
12518,nangisss,menangis
12519,abg,abang
12520,smoga,semoga
12521,brjodoh,berjodoh
12522,y,ya
12523,kangenn,kangen
12524,kaliann,kalian
12525,yg,yang
12526,barengg,bareng
12527,yg,yang
12528,yg,yang
12529,krna,karena
12530,smpai,sampai
12531,kpnpun,kapanpun
12532,jugaa,juga
12533,mendj,menjadi
12534,aminnn,amin
12535,allahhhh,allah
12536,yah,ya
12537,jd,jadi
12538,pengen,pengin
12539,pake,pakai
12540,merindinggg,merinding
12541,liat,lihat
12542,yg,yang
12543,bhgia,bahagia
12544,amiennnn,amien
12545,pinter,pintar
12546,bgt,banget
12547,iihh,ih
12548,gitu,begitu
12549,pinter,pintar
12550,kpan,kapan
12551,lhir,lahir
12552,udeh,sudah
12553,smoga,semoga
12554,menjdi,menjadi
12555,ank,anak
12556,yg,yang
12557,y,ya
12558,kk,kakak
12559,bngett,banget
12560,debay,adek bayi
12561,bangeer,banget
12562,lafazd,lafaz
12563,skrng,sekarang
12564,jg,juga
12565,pmbyran,pembayaran
12566,plsa,pulsa
12567,ga,enggak
12568,udh,sudah
12569,"dimana""",dimana-mana
12570,adaa,ada
12571,yaa,ya
12572,trs,terus
12573,sokk,sok
12574,yg,yang
12575,km,kamu
12576,tp,tapi
12577,ngambekan,ambekan
12578,sma,sama
12579,ngeliat,melihat
12580,hub,hubungan
12581,sma2,sama-sama
12582,ngom,mengomong
12583,q,ku
12584,siapaa,siapa
12585,toloollll,tolol
12586,yg,yang
12587,siapaa,siapa
12588,tauu,tau
12589,bodhooo,bodoh
12590,peliharaaaa,pelihara
12591,kmu,kamu
12592,yaa,ya
12593,sampe,sampai
12594,kek,kayak
12595,makanyaa,makanya
12596,klo,kalo
12597,ngom,mengomong
12598,"ati""",hati-hati
12599,kemakan,termakan
12600,bodhoo,bodoh
12601,siihhh,sih
12602,pura2,pura-pura
12603,ga,enggak
12604,mksd,maksud
12605,sm,sama
12606,aq,aku
12607,andaaa,anda
12608,padahall,padahal
12609,buktinyaaa,buktinya
12610,smuaaa,semua
12611,aq,aku
12612,yg,yang
12613,pinter,pintar
12614,doank,doang
12615,lg,lagi
12616,ngambeknya,mengambeknya
12617,gara2,gara-gara
12618,loksyut,lokasi syuting
12619,tar,entar
12620,lama2,lama-lama
12621,kebongkar,terbongkar
12622,ohh,oh
12623,gtu,begitu
12624,yaa,ya
12625,kmu,kamu
12626,ohh,oh
12627,kerjaan,pekerjaan
12628,kmu,kamu
12629,yaa,ya
12630,"artis""",artis-artis
12631,tapii,tapi
12632,kasiian,kasihan
12633,gk,enggak
12634,adaa,ada
12635,yg,yang
12636,kmu,kamu
12637,km,kamu
12638,ga,enggak
12639,ngikutin,mengikuti
12640,aq,aku
12641,trs,terus
12642,gk,enggak
12643,diladenin,diladeni
12644,comen,komen
12645,ngtif,negatif
12646,jgn,jangan
12647,comntr,komentar
12648,dg,dengan
12649,kaliannn,kalian
12650,sgt,sangat
12651,brdiri,berdiri
12652,syg,sayang
12653,gt,begitu
12654,bgtttt,banget
12655,knp,kenapa
12656,ga,enggak
12657,blg,bilang
12658,sma,sama
12659,karna,karena
12660,lbh,lebih
12661,yg,yang
12662,nyari,mencari
12663,sgt,sangat
12664,bgt,banget
12665,karna,karena
12666,mreka,mereka
12667,tpi,tapi
12668,gk,enggak
12669,uda,sudah
12670,aja,saja
12671,skrg,sekarang
12672,lg,lagi
12673,deket,dekat
12674,sma,sama
12675,pda,pada
12676,mulutny,mulutnya
12677,yg,yang
12678,lucu2,lucu-lucu
12679,msalah,masalah
12680,dlu,dulu
12681,y,ya
12682,trserh,terserah
12683,yg,yang
12684,pnting,penting
12685,skrg,sekarang
12686,smua,semua
12687,udh,sudah
12688,sprti,seperti
12689,gmn,bagaimana
12690,waduuuuh,waduh
12691,yg,yang
12692,smpai,sampai
12693,yg,yang
12694,ngedukung,mendukung
12695,yach,ya
12696,yg,yang
12697,aja,saja
12698,foto2,foto-foto
12699,ilang,hilang
12700,msh,masih
12701,blm,belum
12702,klo,kalo
12703,uda,sudah
12704,udh,sudah
12705,msh,masih
12706,ni,ini
12707,aja,saja
12708,ga,enggak
12709,dihpus,dihapus
12710,ni,ini
12711,yg,yang
12712,jd,jadi
12713,bwt,buat
12714,mrekaa,mereka
12715,tauu,tau
12716,gaje,enggak jelas
12717,ngurusin,mengurusi
12718,cakeeeeppp,cakep
12719,benerr,benar
12720,"brg""",bareng-bareng
12721,baanget,banget
12722,anjaaaayyyyyy,anjay
12723,ni,ini
12724,ingt,ingat
12725,lgu,lagu
12726,ngetsz,banget
12727,yg,yang
12728,kemaren,kemarin
12729,utkmu,untukmu
12730,yg,yang
12731,dlm,dalam
12732,yah,ya
12733,tetep,tetap
12734,anj,anjing
12735,merekaa,mereka
12736,belain,membela
12737,kann,kan
12738,dieee,dia
12739,yaahh,ya
12740,gini,begini
12741,klo,kalo
12742,bgt,banget
12743,alloh,allah
12744,yg,yang
12745,hijap,hijab
12746,smua,semua
12747,dri,dari
12748,pd,pada
12749,ngurusin,mengurusi
12750,org,orang
12751,hijap,hijab
12752,ternodain,ternodai
12753,suka2,suka-suka
12754,x,kali
12755,wadaaw,waduh
12756,komen2,komen-komen
12757,ngeri2,ngeri-ngeri
12758,yg,yang
12759,km,kamu
12760,mn,mana
12761,yg,yang
12762,bnr,benar
12763,mn,mana
12764,yg,yang
12765,slh,salah
12766,tp,tapi
12767,kt2,kata-kata
12768,yg,yang
12769,pd,pada
12770,agk,agak
12771,tdk,tidak
12772,bgs,bagus
12773,tdk,tidak
12774,tp,tapi
12775,skli,sekali
12776,lg,lagi
12777,tlg,tolong
12778,slhkan,salahkan
12779,jilbabny,jilbabnya
12780,tp,tapi
12781,slhkan,salahkan
12782,perilakuny,perilakunya
12783,bkn,bukan
12784,dr,dari
12785,ketaatanny,ketaatannya
12786,kepda,kepada
12787,sblmny,sebelumnya
12788,bljr,belajar
12789,jd,jadi
12790,pedulilaaaah,pedulilah
12791,ingetin,mengingatkan
12792,ga,enggak
12793,terjrumus,terjerumus
12794,dlm,dalam
12795,karna,karena
12796,yg,yang
12797,kek,kayak
12798,gini,begini
12799,stuju,setuju
12800,bnyak,banyak
12801,yg,yang
12802,temen,teman
12803,yg,yang
12804,gitu,begitu
12805,sebenernya,sebenarnya
12806,aja,saja
12807,yg,yang
12808,sbb,sebab
12809,tp,tapi
12810,aq,aku
12811,lg,lagi
12812,dlu,dulu
12813,tp,tapi
12814,igtlah,ingatlah
12815,dtgkan,datangkan
12816,tp,tapi
12817,aq,aku
12818,smoga,semoga
12819,sperti,seperti
12820,dlu,dulu
12821,aq,aku
12822,yg,yang
12823,dlu,dulu
12824,aq,aku
12825,kpd,kepada
12826,smg,semoga
12827,org,orang
12828,ga,enggak
12829,ngerti,mengerti
12830,kasi,kasih
12831,aja,saja
12832,trus,terus
12833,dy,dia
12834,berhijap,berhijab
12835,ngk,enggak
12836,dy,dia
12837,emang,memang
12838,udh,sudah
12839,bener,benar
12840,knp,kenapa
12841,dy,dia
12842,yg,yang
12843,bnyk,banyak
12844,gk,enggak
12845,org,orang
12846,jgn,jangan
12847,dri,dari
12848,benahin,membenahi
12849,ngomong,mengomong
12850,ga,enggak
12851,temen,teman
12852,yg,yang
12853,ga,enggak
12854,krn,karena
12855,ga,enggak
12856,bener,benar
12857,kasi,kasih
12858,kmu,kamu
12859,yg,yang
12860,lg,lagi
12861,ngerti,mengerti
12862,krn,karena
12863,ohhhh,oh
12864,yg,yang
12865,tp,tapi
12866,gk,enggak
12867,bener,benar
12868,org,orang
12869,yapp,ya
12870,yg,yang
12871,udah,sudah
12872,ga,enggak
12873,emang,memang
12874,tp,tapi
12875,kn,kan
12876,aja,saja
12877,jauhh,jauh
12878,bingitt,banget
12879,klw,kalau
12880,trims,terima kasih
12881,yg,yang
12882,buka2an,buka-bukaan
12883,stiap,setiap
12884,pst,pasti
12885,liat,lihat
12886,tp,tapi
12887,ga,enggak
12888,org,orang
12889,pst,pasti
12890,dy,dia
12891,ato,atau
12892,tdk,tidak
12893,ngembali,kembali
12894,pake,pakai
12895,donk,dong
12896,stiap,setiap
12897,pst,pasti
12898,liat,lihat
12899,sp,sapa
12900,yg,yang
12901,bilng,bilang
12902,lg,lagi
12903,kerennn,keren
12904,nyangka,menyangka
12905,trs,terus
12906,yaa,ya
12907,semngat,semangat
12908,amiin,amin
12909,mw,mau
12910,pengen,pengin
12911,kk,kakak
12912,lekong,laki
12913,bgt,banget
12914,kmu,kamu
12915,g,enggak
12916,kacauuuu,kacau
12917,ngimpi,mimpi
12918,yaa,ya
12919,owh,oh
12920,ad,ada
12921,d,di
12922,gk,enggak
12923,d,di
12924,ni,ini
12925,org,orang
12926,gak,enggak
12927,y,ya
12928,yah,ya
12929,udah,sudah
12930,ngerampas,merampas
12931,syg,sayang
12932,lg,lagi
12933,sm,sama
12934,elu,lu
12935,udah,sudah
12936,ngehancurin,menghancurkan
12937,y,ya
12938,skrg,sekarang
12939,ngungkit2,mengungkit-ungkit
12940,g,enggak
12941,mlu,malu
12942,org,orang
12943,gw,gue
12944,g,enggak
12945,slah,salah
12946,mba,mbak
12947,yg,yang
12948,gak,enggak
12949,nyadar,menyadar
12950,kaleee,kali
12951,dmn,dimana
12952,sbg,sebagai
12953,d,di
12954,sm,sama
12955,tp,tapi
12956,y,ya
12957,qm,kamu
12958,sm,sama
12959,sndiri,sendiri
12960,gak,enggak
12961,laki2,laki-laki
12962,laen,lain
12963,aja,saja
12964,mksd,maksud
12965,bingit,banget
12966,caranga,caranya
12967,yg,yang
12968,ga,enggak
12969,usa,usah
12970,dipikirin,dipikirkan
12971,yg,yang
12972,mreka,mereka
12973,yg,yang
12974,uda,sudah
12975,yg,yang
12976,tp,tapi
12977,cantikk,cantik
12978,lg,lagi
12979,nunduk,menunduk
12980,ny,nya
12981,y,ya
12982,trus,terus
12983,g,enggak
12984,kyk,kayak
12985,tembemmm,tembem
12986,lucuuuuuuuuuu,lucu
12987,bundaaa,bunda
12988,pngn,pengin
12989,nyubitt,mencubit
12990,hay,hai
12991,yg,yang
12992,jls2,jelas-jelas
12993,supeer,super
12994,sampe,sampai
12995,sekrang,sekarang
12996,"bener""",benar-benar
12997,bgt,banget
12998,mksh,terima kasih
